loop,iteration,qd_score,std_qd_score,max_fitness,std_max_fitness,coverage,std_coverage
1,1,0.0,0.0,-0.12,0.0,0.0,0.0
2,11,2327.5698,44.097904112717146,-0.059003912,0.014478242303510235,29.56,0.4851228083698392
3,21,3413.7483,55.33076355603279,-0.047101352,0.012526637037511576,41.92,0.5935315930947559
4,31,4275.603,54.16550350014284,-0.039630216,0.011460935291452755,51.28,0.5178178428758896
5,41,4980.865,72.319174724257,-0.031392016,0.00934447602440868,58.64,0.6907102605294354
6,51,5578.6006,71.7761430571913,-0.022975793,0.005114542711698031,64.6,0.7089259481779445
7,61,6061.2397,68.76127929503335,-0.017660214,0.003761970143650617,69.4,0.6433537129759935
8,71,6452.9727,69.95517258069216,-0.015144531,0.007198563276291358,73.07,0.6429618962271404
9,81,6771.5576,57.18689968395205,-0.00070516183,0.011400558106210193,76.119995,0.5188970726512138
10,91,7023.2407,47.08907030492729,-0.00070516183,0.011400558106210193,78.35,0.3882061308119716
11,101,7252.4854,39.34291396378248,-0.00070516183,0.009462810701938936,80.34,0.28927426433403797
12,111,7440.971,40.30776093139387,-0.00070516183,0.008670427120998568,81.96,0.30097011147952785
13,121,7595.3467,31.473752515618564,-0.00070516183,0.008317521564494295,83.22,0.21777052142105646
14,131,7730.3013,30.335568542000335,-0.00070516183,0.008545944857271066,84.36,0.21981842508306473
15,141,7852.3535,31.258029796901937,-0.0002747088,0.007013737427608894,85.35,0.26551082840441886
16,151,7951.302,31.726294913462475,0.0031336574,0.007073247598972854,86.14,0.2860489468605004
17,161,8021.3433,27.11861265806919,0.015263481,0.009699405491666487,86.63,0.23549162194014242
18,171,8107.945,23.266670039556463,0.015263481,0.009699405491666487,87.33,0.21292392069469385
19,181,8168.801,20.105557486426314,0.015263481,0.009521384063688201,87.82,0.17720261850480415
20,191,8233.639,21.1286846310884,0.015263481,0.009521384063688201,88.29,0.19301936691430746
21,201,8285.049,18.381374736400826,0.015263481,0.010319764180745112,88.68,0.1733897344135478
22,211,8332.5205,14.386225577266858,0.015263481,0.010319764180745112,89.02,0.144967196310061
23,221,8373.309,8.844146778519407,0.015263481,0.008880119584071195,89.24,0.10480419079101712
24,231,8414.904,11.070075092789427,0.01792912,0.009477348659383635,89.54,0.1399145882529757
25,241,8453.714,11.368830662825626,0.019187761,0.009550033663042806,89.85,0.14486023610363177
26,251,8484.89,11.887513331222962,0.019187761,0.009550033663042806,90.1,0.13913975709278745
27,261,8516.955,9.991798748973975,0.019187761,0.009550033663042806,90.329994,0.11842252490873476
28,271,8549.216,11.168362648123656,0.019187761,0.00800944574899631,90.56,0.1402282853207595
29,281,8579.566,11.41164188712592,0.022071013,0.008164431570473878,90.82,0.152630272226708
30,291,8599.129,13.257322495888795,0.022071013,0.008164431570473878,90.939995,0.1655284265798458
31,301,8618.56,12.70314972910274,0.022071013,0.007907671739576117,91.049995,0.16119573197203646
32,311,8645.478,13.803965407084888,0.022383181,0.007991247156376696,91.21,0.1751116055655946
33,321,8662.322,13.541281750262574,0.023005372,0.008400357016736252,91.34,0.17469974241538166
34,331,8678.113,12.360155494167756,0.023005372,0.008400357016736252,91.45,0.16548111674750157
35,341,8696.847,13.337356328748314,0.024716303,0.008557903199424729,91.56,0.1821647605877691
36,351,8716.672,13.087301090752264,0.024716303,0.008407875924554905,91.7,0.18082035283672895
37,361,8737.38,13.385402457901609,0.024716303,0.008445021165130375,91.81,0.18428239201225868
38,371,8755.767,13.718605404340856,0.024716303,0.008445021165130375,91.96,0.19030501832584243
39,381,8768.345,11.831040495239325,0.024716303,0.008445021165130375,92.1,0.171185905978736
40,391,8788.476,11.966718922077748,0.024716303,0.008386442510534569,92.259995,0.17715498300640473
41,401,8801.86,10.522470725072363,0.024716303,0.008386442510534569,92.35,0.1614188242038675
42,411,8812.032,10.13030681470216,0.024716303,0.008222902060825252,92.39,0.1512613632095149
43,421,8827.701,10.60773788137699,0.024716303,0.008222902060825252,92.52,0.16289838551685876
44,431,8836.525,9.984954573757813,0.024716303,0.008222902060825252,92.56,0.15323158945334892
45,441,8849.032,9.692600649980152,0.024716303,0.008222902060825252,92.61,0.14455419746240789
46,451,8859.766,7.170344287410321,0.024716303,0.008222902060825252,92.72,0.11892681785030622
47,461,8870.507,6.0015554317193,0.024716303,0.00906289989967541,92.79,0.10575488644029658
48,471,8882.856,6.388398434662701,0.027405191,0.009234480147288105,92.829994,0.10457588252441462
49,481,8888.492,9.016062431017357,0.027405191,0.007054226395206107,92.869995,0.13564615735802799
50,491,8898.37,7.730771151702851,0.027405191,0.007054226395206107,92.93,0.11872652612622073
51,501,1131.289,58.00109537498754,-0.021655198,0.018151760984391294,12.45,0.6176923480182026
52,511,4727.6387,336.7146931287021,0.011920117,0.013336085584672058,52.18,3.84079679233359
53,521,5468.416,275.6887760687792,0.015373662,0.022680244606862632,59.89,3.1769567696151593
54,531,5890.3457,243.12990332163912,0.0198216,0.03226119012928925,64.06,2.7944774108945643
55,541,6082.188,214.2334763792381,0.028884375,0.03154672777957737,65.77,2.472299334627583
56,551,6210.54,188.2485287300129,0.029105853,0.03040093315732789,66.869995,2.2079007242183706
57,561,6307.453,168.0669701450992,0.047593202,0.029174540125882182,67.67,2.019590057412639
58,571,6394.9946,156.94816515800366,0.047593202,0.029931818877553706,68.67,1.9283516162790446
59,581,6514.9814,154.73162947526396,0.047593202,0.03038087380827205,69.83,1.937596449212272
60,591,6609.3945,159.2556463059944,0.049866576,0.03173066317458982,70.74,2.0102642691951105
61,601,6676.5195,158.44805795918103,0.05388628,0.02707527739650022,71.35,2.0017352472292624
62,611,6730.3774,159.8023220051073,0.05388628,0.02707527739650022,71.7,2.0314027153678405
63,621,6777.6904,169.8824188316661,0.05388628,0.02989474934169446,71.99,2.1506371149033954
64,631,6811.5044,172.32213441153277,0.05388628,0.029865500144040377,72.26,2.180458667345011
65,641,6838.2046,175.3700607891596,0.05388628,0.029865500144040377,72.46,2.2150575613288255
66,651,6863.093,181.94277669354838,0.05388628,0.029865500144040377,72.64,2.300231292718191
