loop,iteration,std_fitness,std_std_fitness,std_bd,std_std_bd
1,1,0.0,0.0,6.1210245e-05,1.3531357005632518e-06
2,11,0.0,0.0,0.00021646917,5.223979348747086e-06
3,21,0.0,0.0,0.00031110272,5.643296188151032e-06
4,31,0.0,0.0,0.00038223155,4.888623455430363e-06
5,41,0.0,0.0,0.0004348196,8.11550243991436e-06
6,51,0.0,0.0,0.00048145466,7.054779474207248e-06
7,61,0.0,0.0,0.00051363,5.4572407340208e-06
8,71,0.0,0.0,0.00053294003,3.5701345114121475e-06
9,81,0.0,0.0,0.00054752734,3.5564198821421786e-06
10,91,0.0,0.0,0.00055871904,3.4932850406092306e-06
11,101,0.0,0.0,0.0005709827,3.2118782158880327e-06
12,111,0.0,0.0,0.00057976786,3.609711515666585e-06
13,121,0.0,0.0,0.00058189314,3.989805894068522e-06
14,131,0.0,0.0,0.0005858885,2.262416663964465e-06
15,141,0.0,0.0,0.000586628,1.8484704099811984e-06
16,151,0.0,0.0,0.00058970135,3.0002831763245287e-06
17,161,0.0,0.0,0.0005929256,2.6895681442373066e-06
18,171,0.0,0.0,0.00059602037,2.8353834109876706e-06
19,181,0.0,0.0,0.00059682596,3.2578401648061166e-06
20,191,0.0,0.0,0.0005994309,2.463723742529575e-06
21,201,0.0,0.0,0.00060082134,2.372368128991773e-06
22,211,0.0,0.0,0.00060176756,3.343244892372691e-06
23,221,0.0,0.0,0.000605003,3.097803555327555e-06
24,231,0.0,0.0,0.000604162,8.623561200896138e-07
25,241,0.0,0.0,0.00060501974,1.7883101004132266e-06
26,251,0.0,0.0,0.00060526934,7.344669863349822e-07
27,261,0.0,0.0,0.0006065117,5.872438821273422e-07
28,271,0.0,0.0,0.0006067576,9.258906010020607e-07
29,281,0.0,0.0,0.0006079329,1.540644697046019e-06
30,291,0.0,0.0,0.0006088037,1.6210457538268287e-06
31,301,0.0,0.0,0.0006096922,1.2788925271123945e-06
32,311,0.0,0.0,0.0006102212,1.139119298342373e-06
