loop,iteration,std_fitness,std_std_fitness,std_bd,std_std_bd
1,1,0.0,0.0,4.4748187e-05,2.710141063638084e-06
2,11,0.0,0.0,7.746741e-05,5.186151878746321e-06
3,21,0.0,0.0,0.000106975436,8.665821392214415e-06
4,31,0.0,0.0,0.00013260543,1.0652113535501588e-05
5,41,0.0,0.0,0.0001543127,1.1427048567771122e-05
6,51,0.0,0.0,0.0001762174,1.2543359789149953e-05
7,61,0.0,0.0,0.00019521266,1.599792868649739e-05
8,71,0.0,0.0,0.00021407753,1.547271504632771e-05
9,81,0.0,0.0,0.00023158267,1.5691029717061913e-05
10,91,0.0,0.0,0.00024858862,1.7131003554960355e-05
11,101,0.0,0.0,0.00026585162,1.6928265356981388e-05
12,111,0.0,0.0,0.00027790666,1.5814245580850717e-05
13,121,0.0,0.0,0.00029233098,1.4539516594725418e-05
14,131,0.0,0.0,0.00030565262,1.3920261443352855e-05
15,141,0.0,0.0,0.00031628087,1.3358135047219116e-05
16,151,0.0,0.0,0.000326477,1.4068644335782183e-05
17,161,0.0,0.0,0.00033958256,1.5054556330229867e-05
18,171,0.0,0.0,0.00035059452,1.5317991421104276e-05
19,181,0.0,0.0,0.0003590118,1.5637509284882173e-05
20,191,0.0,0.0,0.000370726,1.5289213607493346e-05
21,201,0.0,0.0,0.00038152188,1.489055110642182e-05
22,211,0.0,0.0,0.0003910754,1.3994547434496035e-05
23,221,0.0,0.0,0.0004009176,1.3579372644923785e-05
24,231,0.0,0.0,0.00040928088,1.2858718128831355e-05
25,241,0.0,0.0,0.000417199,1.2236336196153812e-05
26,251,0.0,0.0,0.0004227832,1.1149741021974631e-05
27,261,0.0,0.0,0.00042952225,1.0572422461631016e-05
28,271,0.0,0.0,0.00043548457,9.436698642412174e-06
29,281,0.0,0.0,0.00044223852,9.026170778313465e-06
30,291,0.0,0.0,0.00044764206,9.170840959946037e-06
31,301,0.0,0.0,0.00045236945,7.97877355362189e-06
32,311,0.0,0.0,0.0004578568,8.617494384149022e-06
33,321,0.0,0.0,0.00046540238,8.31760423661911e-06
34,331,0.0,0.0,0.0004701037,8.470850906213852e-06
35,341,0.0,0.0,0.00047422573,8.060637000998369e-06
36,351,0.0,0.0,0.0004772935,7.445579336267667e-06
37,361,0.0,0.0,0.0004807245,7.0688059401683875e-06
38,371,0.0,0.0,0.00048427843,7.0217290648426695e-06
39,381,0.0,0.0,0.0004889071,7.255801304384247e-06
40,391,0.0,0.0,0.0004934855,7.024242353967001e-06
41,401,0.0,0.0,0.0004977174,6.455292010490628e-06
42,411,0.0,0.0,0.00050065294,5.759968268726508e-06
43,421,0.0,0.0,0.0005046092,5.605382994090578e-06
44,431,0.0,0.0,0.00050897524,4.9655887802289775e-06
45,441,0.0,0.0,0.0005113967,4.29257911540369e-06
46,451,0.0,0.0,0.0005141981,3.3364697849073872e-06
47,461,0.0,0.0,0.00051660836,3.1202807895213442e-06
48,471,0.0,0.0,0.00051788613,2.100973908456739e-06
49,481,0.0,0.0,0.0005200282,1.675103925349125e-06
