loop,iteration,qd_score,max_fitness,coverage,std_fitness,std_bd,time
1,1,437.67325,-0.105124176,5.9,5.2308245,26.806864,5.814236402511597
2,11,757.2209,-0.105124176,10.099999,9.081664,45.959087,7.685979843139648
3,21,1026.2744,-0.0706136,13.549999,12.140781,61.43326,7.2255871295928955
4,31,1265.948,-0.0706136,16.529999,14.79932,75.00982,7.3290791511535645
5,41,1489.6001,-0.0706136,19.289999,17.199574,87.32709,7.3734519481658936
6,51,1709.253,-0.04724535,21.93,19.598698,99.43267,7.3570473194122314
7,61,1914.3066,-0.04724535,24.369999,21.849468,110.1159,5.070511817932129
8,71,2099.855,-0.04724535,26.56,23.901321,119.90235,7.395010948181152
9,81,2272.6824,-0.04724535,28.58,25.779112,128.83325,7.353197813034058
10,91,2450.4502,-0.04724535,30.65,27.679115,138.2441,7.4957194328308105
11,101,2601.2227,-0.04724535,32.38,29.220722,146.04448,7.694870471954346
12,111,2770.1904,-0.04724535,34.329998,30.935505,155.14104,7.3804404735565186
13,121,2905.111,-0.04724535,35.84,32.30414,162.19179,7.659208297729492
14,131,3055.6313,-0.04724535,37.53,33.877922,169.70816,5.08228325843811
15,141,3211.3765,-0.04724535,39.3,35.440582,177.67647,7.466224193572998
16,151,3329.4941,-0.04724535,40.59,36.63557,183.56479,7.486541271209717
17,161,3472.9382,-0.04724535,42.21,38.16631,190.85474,7.570708513259888
18,171,3587.9973,-0.04724535,43.469997,39.351784,196.39485,7.462540149688721
19,181,3696.229,-0.04724535,44.62,40.347057,201.67198,7.577733993530273
20,191,3818.6963,-0.04724535,45.95,41.508095,207.74687,5.986113548278809
21,201,3930.3215,-0.04724535,47.16,42.604187,213.64766,7.246087551116943
22,211,4041.2788,-0.04724535,48.36,43.694847,219.18896,7.594363451004028
23,221,4135.4473,-0.04724535,49.36,44.598133,223.40054,7.23905086517334
24,231,4223.217,-0.04724535,50.27,45.431667,227.47089,7.439723491668701
25,241,4319.463,-0.037828807,51.309998,46.37097,232.111,7.447924613952637
26,251,4410.9473,-0.037828807,52.27,47.265022,236.51953,5.329665422439575
