loop,iteration,qd_score,max_fitness,coverage,time
1,1,542.0356,-0.08499309,7.2299995,6.550971746444702
2,11,1654.5391,-0.056497533,20.74,1.760406494140625
3,21,2362.539,-0.056032494,28.650002,1.7609574794769287
4,31,2881.9893,-0.043484773,34.14,1.7567098140716553
5,41,3253.4236,-0.035873704,37.87,1.3881494998931885
6,51,3585.4648,-0.03579677,41.149998,1.1329550743103027
7,61,3838.6233,-0.035337962,43.55,1.7205982208251953
8,71,4022.02,-0.03170968,45.23,1.9215567111968994
9,81,4175.4204,-0.029739322,46.57,1.86857271194458
10,91,4270.1763,-0.02269048,47.329998,1.7884576320648193
11,101,4370.0576,-0.015392629,48.15,1.8151471614837646
12,111,4399.0894,-0.016001612,48.24,1.8297913074493408
13,121,4459.5117,-0.014891769,48.68,1.8471016883850098
14,131,4491.522,-0.01667531,48.85,1.6597542762756348
15,141,4561.9365,-0.012737834,49.469997,1.84397292137146
16,151,4553.413,-0.01263646,49.249996,1.8809597492218018
17,161,4590.0527,-0.012706764,49.51,1.8817682266235352
18,171,4625.4673,-0.011857177,49.78,1.8408522605895996
19,181,4645.4937,-0.012609768,49.87,1.905123233795166
20,191,4649.773,-0.011952929,49.859997,1.863248586654663
21,201,4659.0596,-0.01169299,49.87,1.5356101989746094
22,211,4671.982,-0.012784648,49.949997,1.5399315357208252
23,221,4704.193,-0.0116936285,50.229996,1.8586463928222656
24,231,4682.048,-0.011675176,49.94,1.9011447429656982
25,241,4691.1694,-0.012415745,49.989998,1.9541957378387451
26,251,4727.5107,-0.011743306,50.32,1.8705089092254639
27,261,4686.2764,-0.011315358,49.85,1.847421646118164
28,271,4692.8955,-0.010970132,49.87,1.8664889335632324
29,281,4725.4937,-0.012696822,50.17,1.8701589107513428
30,291,4742.229,-0.011285321,50.299995,1.9545042514801025
31,301,4688.6094,-0.011346574,49.699997,1.8896138668060303
32,311,4709.4907,-0.009627545,49.89,2.036522388458252
33,321,4711.8486,-0.011121605,49.89,1.8644182682037354
34,331,4690.5347,-0.009839674,49.64,1.945232629776001
35,341,4705.6973,-0.011116307,49.78,1.945556402206421
36,351,4695.8003,-0.011014526,49.66,1.9145541191101074
37,361,4692.1597,-0.0102564255,49.589996,2.1926023960113525
38,371,4705.642,-0.00963842,49.699997,2.034998655319214
39,381,4693.7534,-0.010965098,49.559998,1.755523443222046
40,391,4680.8813,-0.011115689,49.399998,1.932631254196167
41,401,4680.8906,-0.010639641,49.39,1.8726139068603516
42,411,4683.1274,-0.010324022,49.39,1.8696413040161133
43,421,4711.1113,-0.01032295,49.67,1.8530681133270264
44,431,4715.5093,-0.010884488,49.71,1.670985221862793
45,441,4691.2607,-0.009723243,49.429996,1.905843734741211
46,451,4738.3335,-0.010948034,49.92,1.932096004486084
47,461,4675.3887,-0.009283633,49.249996,1.923313856124878
48,471,4718.858,-0.010287273,49.69,1.9556992053985596
49,481,4672.6494,-0.0097311605,49.19,1.828174114227295
50,491,4692.591,-0.010502336,49.379997,1.922612190246582
51,501,4682.7266,-0.010940008,49.269997,1.9612812995910645
52,511,2339.383,0.00092650973,27.31,1.8747549057006836
53,521,2237.419,0.0010210746,26.679998,1.6076076030731201
54,531,2046.9177,0.0014710233,24.619999,1.5937893390655518
55,541,1952.9481,0.0009656823,23.609999,1.60560941696167
56,551,1848.193,0.0014149717,22.38,1.6087641716003418
57,561,1793.5713,0.0011040545,21.779999,1.328059434890747
58,571,1757.6313,0.00057371333,21.429998,1.5973732471466064
59,581,1695.5776,0.0015873694,20.72,1.5950448513031006
60,591,1673.2732,0.0014067026,20.48,1.3425285816192627
61,601,1637.8617,0.0011242474,20.08,1.4786741733551025
62,611,1617.3837,0.0011823415,19.849998,1.6661508083343506
63,621,1589.9845,0.0014274515,19.51,1.607105016708374
64,631,1565.9299,0.0013542345,19.26,1.5937302112579346
65,641,1562.6409,0.00082933216,19.26,1.3686316013336182
66,651,1527.8252,0.0009915417,18.779999,1.3089418411254883
67,661,1530.1768,0.0014728468,18.859999,1.6224262714385986
68,671,1511.2251,0.0013045272,18.63,1.6354644298553467
69,681,1486.7252,0.0011299988,18.329998,1.6117620468139648
70,691,1468.1737,0.0013905306,18.16,1.6122336387634277
71,701,1459.957,0.00068169605,18.08,1.3553974628448486
72,711,1439.4952,0.00092756696,17.82,1.4835426807403564
73,721,1438.8875,0.00080278155,17.87,1.311662197113037
74,731,1421.0115,0.0008510742,17.66,1.580618143081665
75,741,1415.221,0.00075378804,17.61,1.603586196899414
76,751,1410.459,0.0004906052,17.539999,1.6782176494598389
77,761,672.6143,0.0004240839,8.679999,1.4269623756408691
78,771,660.24255,0.00032663904,8.66,1.4678585529327393
79,781,636.67413,-0.00033252622,8.46,1.4358718395233154
80,791,631.964,0.00042310782,8.48,1.3677828311920166
81,801,634.53094,-0.00039472658,8.61,1.603485107421875
82,811,628.52386,0.00035864033,8.549999,1.6277501583099365
83,821,623.54297,0.00084826804,8.54,1.3538844585418701
84,831,620.9481,0.00026137056,8.5,1.6613390445709229
85,841,614.79596,0.0004692909,8.46,1.65968918800354
86,851,608.36707,-3.981695e-05,8.379999,1.643927812576294
87,861,599.6698,-0.00092604355,8.299999,1.6728837490081787
88,871,598.2968,0.00036723493,8.299999,1.3771264553070068
89,881,612.9998,0.00019210784,8.53,1.3642895221710205
90,891,610.35547,0.00052660285,8.5199995,1.6280269622802734
91,901,610.2289,-0.0004427787,8.54,1.3795599937438965
92,911,607.9374,0.00027869758,8.5199995,1.642979383468628
93,921,607.9917,-0.00037349496,8.53,1.6436381340026855
94,931,609.35474,0.0017267389,8.57,1.3314142227172852
95,941,618.6859,-0.00029965254,8.7,1.0628015995025635
96,951,609.5695,-0.00075090805,8.61,1.6198534965515137
97,961,603.1248,0.00036691478,8.5199995,1.690427541732788
98,971,590.61584,0.0002090177,8.36,1.3298187255859375
99,981,594.6538,-0.0005762857,8.429999,1.583296298980713
100,991,590.88306,0.00019894776,8.379999,1.6144311428070068
101,1001,593.8622,-0.0007926205,8.429999,1.3309919834136963
102,1011,809.883,-0.00055086584,10.629999,1.6742174625396729
103,1021,805.83276,-9.908635e-05,10.58,1.4961025714874268
104,1031,789.27045,-0.009005465,10.4,1.5773425102233887
105,1041,761.54,-0.020380743,10.07,1.5656661987304688
106,1051,748.4175,-0.02027178,9.94,1.4666647911071777
107,1061,750.87573,-0.021777192,10.0199995,1.5423979759216309
108,1071,738.0503,-0.02183703,9.91,1.3824877738952637
109,1081,733.57684,-0.02110482,9.9,1.583606243133545
110,1091,736.7969,-0.020167999,9.969999,1.4337148666381836
111,1101,721.21124,-0.02033782,9.8,1.6267526149749756
112,1111,733.4257,-0.020912549,10.04,1.669715404510498
113,1121,711.6472,-0.021655142,9.7300005,1.6044776439666748
114,1131,711.1692,-0.021569174,9.7300005,1.624347448348999
115,1141,717.6771,-0.022119112,9.87,1.617398738861084
116,1151,716.23,-0.021454021,9.87,1.4876902103424072
117,1161,721.53296,-0.021141354,9.969999,1.6154611110687256
118,1171,718.8297,-0.021717452,9.95,1.712073564529419
119,1181,710.2811,-0.021848377,9.83,1.0744171142578125
120,1191,707.1485,-0.022596868,9.8,1.0352411270141602
121,1201,693.5392,-0.022201315,9.64,1.6695373058319092
122,1211,707.1641,-0.021383578,9.879999,1.3555948734283447
123,1221,715.22107,-0.022016259,9.969999,1.2722759246826172
124,1231,708.9191,-0.020610765,9.91,1.6799843311309814
125,1241,702.11646,-0.0215538,9.82,1.6227519512176514
126,1251,714.33826,-0.020771846,10.03,1.363757848739624
127,1261,910.7786,0.00028372603,11.639999,1.5432376861572266
128,1271,936.29047,0.00076735293,12.1,1.524782657623291
129,1281,929.39307,0.00040466254,12.05,1.7335612773895264
130,1291,912.5088,0.00049540243,11.889999,1.6667375564575195
131,1301,922.1795,0.0012196032,12.07,1.6741960048675537
132,1311,902.32666,0.0007481777,11.849999,1.373487949371338
133,1321,902.3747,4.8111513e-05,11.87,1.3707077503204346
134,1331,909.61304,0.0009423366,12.0,1.6516146659851074
135,1341,891.32947,0.0010302807,11.7699995,1.3347160816192627
