loop,iteration,qd_score,max_fitness,coverage,std_fitness,std_bd,time
1,1,481.73743,-0.09400738,6.43,0.0,1.3113022e-05,6.060885667800903
2,11,850.00885,-0.08266177,11.23,0.0,2.2530556e-05,5.772459506988525
3,21,1167.9368,-0.08266177,15.299999,0.0,3.0875206e-05,5.7474541664123535
4,31,1450.0924,-0.08266177,18.859999,0.0,3.836304e-05,5.724163293838501
5,41,1710.4807,-0.082585484,22.09,0.0,4.515797e-05,3.940354347229004
6,51,1933.3064,-0.081304684,24.84,0.0,5.1677227e-05,3.926485061645508
7,61,2140.4456,-0.06485731,27.31,0.0,5.737692e-05,4.089359521865845
8,71,2338.6338,-0.056442823,29.679998,0.0,6.324053e-05,5.425236940383911
9,81,2517.8264,-0.056442823,31.779999,0.0,6.788224e-05,3.896700859069824
10,91,2692.3623,-0.056442823,33.809998,0.0,7.1786344e-05,3.9165143966674805
11,101,2861.0999,-0.056442823,35.78,0.0,7.584691e-05,3.9047677516937256
12,111,3004.4856,-0.056442823,37.39,0.0,7.9363585e-05,3.901369094848633
13,121,3139.7627,-0.056442823,38.89,0.0,8.280575e-05,3.890024423599243
14,131,3280.4727,-0.056442823,40.469997,0.0,8.59797e-05,3.8881146907806396
15,141,3414.375,-0.056442823,41.969997,0.0,8.8483095e-05,3.8964459896087646
16,151,3532.1577,-0.056442823,43.25,0.0,9.135902e-05,3.8916211128234863
17,161,3656.7793,-0.039891668,44.62,0.0,9.49353e-05,3.8822574615478516
18,171,3783.3923,-0.039891668,46.01,0.0,9.9137425e-05,3.889167070388794
19,181,3899.6309,-0.039891668,47.25,0.0,0.00010177493,5.663386106491089
20,191,3995.574,-0.039891668,48.27,0.0,0.00010385364,5.6631715297698975
21,201,4091.887,-0.039891668,49.3,0.0,0.00010551512,5.917778968811035
22,211,4194.7266,-0.039891668,50.399998,0.0,0.000107862055,5.670506000518799
23,221,4273.7793,-0.039891668,51.21,0.0,0.00010886043,5.669085264205933
24,231,4357.6665,-0.039891668,52.07,0.0,0.000110939145,5.6375041007995605
25,241,4440.5244,-0.039891668,52.92,0.0,0.00011406839,5.6683900356292725
26,251,4516.0254,-0.039891668,53.67,0.0,0.00011603534,5.635408401489258
27,261,4598.718,-0.039891668,54.5,0.0,0.000118382275,5.662326812744141
28,271,4679.7285,-0.039891668,55.32,0.0,0.0001206547,5.615746974945068
29,281,4750.658,-0.039891668,56.03,0.0,0.00012305379,5.559045314788818
30,291,4826.765,-0.039891668,56.789997,0.0,0.00012432784,5.571019411087036
31,301,4891.0566,-0.039891668,57.43,0.0,0.00012587011,5.555268049240112
32,311,4966.4834,-0.039891668,58.199997,0.0,0.00012774765,5.607574701309204
33,321,5024.627,-0.039891668,58.77,0.0,0.00012881309,5.592556476593018
34,331,5089.3438,-0.039891668,59.42,0.0,0.00013029575,5.704867362976074
35,341,5141.5347,-0.039891668,59.91,0.0,0.00013042986,5.7016661167144775
36,351,5189.1934,-0.039891668,60.37,0.0,0.0001315847,5.9197304248809814
37,361,5252.927,-0.039891668,60.989998,0.0,0.00013304502,5.613712787628174
38,371,5302.8213,-0.039891668,61.469997,0.0,0.00013383478,5.760305404663086
39,381,5349.6387,-0.039891668,61.899998,0.0,0.00013438612,5.370185375213623
40,391,5398.0854,-0.039891668,62.359997,0.0,0.00013643503,5.689938306808472
41,401,5435.9375,-0.039891668,62.69,0.0,0.00013758242,5.6832051277160645
42,411,5474.4863,-0.035695508,63.03,0.0,0.00013792515,5.550348997116089
43,421,5512.9375,-0.035695508,63.37,0.0,0.00013884902,5.541173934936523
44,431,5552.3745,-0.035695508,63.719997,0.0,0.00014032423,4.438750743865967
45,441,5598.9316,-0.035695508,64.15,0.0,0.0001411587,5.454938650131226
46,451,5637.978,-0.035417143,64.51,0.0,0.00014107674,5.860474109649658
47,461,5683.699,-0.035417143,64.939995,0.0,0.00014142692,5.901386976242065
48,471,5717.999,-0.035417143,65.229996,0.0,0.00014159083,5.72451114654541
49,481,5751.656,-0.035417143,65.53,0.0,0.00014203787,5.900688171386719
50,491,5782.4526,-0.035417143,65.799995,0.0,0.00014201552,5.688603401184082
51,501,5813.67,-0.034710787,66.06,0.0,0.00014287233,5.964417457580566
52,511,5843.575,-0.034710787,66.31,0.0,0.00014358014,5.567863702774048
53,521,5875.0073,-0.034710787,66.57,0.0,0.00014424324,5.77386736869812
54,531,5905.2817,-0.03311402,66.82,0.0,0.00014443696,5.821379899978638
55,541,5938.9995,-0.03311402,67.119995,0.0,0.0001444146,5.827709436416626
56,551,5966.7485,-0.03311402,67.36,0.0,0.00014455616,5.735965251922607
57,561,5991.3774,-0.03311402,67.549995,0.0,0.00014480203,5.910044193267822
58,571,6022.2305,-0.03311402,67.83,0.0,0.00014472753,5.8169145584106445
59,581,6046.7373,-0.03311402,68.03,0.0,0.00014534593,5.818641424179077
60,591,6077.1934,-0.030100638,68.299995,0.0,0.00014568865,5.880470275878906
61,601,6108.4727,-0.030100638,68.58,0.0,0.00014604628,5.777688503265381
62,611,6135.2866,-0.030100638,68.81,0.0,0.00014605373,5.796866178512573
63,621,6160.058,-0.030100638,69.01,0.0,0.00014603883,5.718827486038208
64,631,6182.2285,-0.024190117,69.189995,0.0,0.00014632195,5.685423374176025
65,641,6198.8037,-0.024190117,69.31,0.0,0.00014591217,5.663020372390747
66,651,6215.2856,-0.024190117,69.43,0.0,0.00014654547,3.8401193618774414
67,661,6237.162,-0.024190117,69.6,0.0,0.00014702976,4.123467206954956
68,671,6261.2734,-0.024190117,69.799995,0.0,0.00014694035,5.472314357757568
69,681,6281.129,-0.024190117,69.96,0.0,0.00014764816,5.6202123165130615
70,691,6305.227,-0.024190117,70.159996,0.0,0.0001475811,5.621783256530762
71,701,6331.315,-0.024190117,70.39,0.0,0.00014840066,5.571706056594849
72,711,6354.597,-0.024190117,70.58,0.0,0.00014875084,5.551741600036621
73,721,6374.6597,-0.024190117,70.74,0.0,0.00014947355,5.65389609336853
74,731,6395.878,-0.024190117,70.92,0.0,0.00014954805,5.631391286849976
75,741,6414.7544,-0.024190117,71.07,0.0,0.00015010685,5.659303903579712
76,751,6435.5723,-0.024190117,71.229996,0.0,0.00015067309,5.731764316558838
77,761,6452.924,-0.024190117,71.36,0.0,0.00015114248,5.668548345565796
78,771,6471.942,-0.024190117,71.51,0.0,0.00015163422,5.770054578781128
79,781,6491.0654,-0.024190117,71.659996,0.0,0.00015216321,5.75638222694397
80,791,6502.381,-0.024190117,71.729996,0.0,0.0001520589,5.804588079452515
81,801,6520.208,-0.024190117,71.869995,0.0,0.00015255809,5.796454668045044
82,811,6534.8066,-0.024190117,71.979996,0.0,0.00015255809,5.598999738693237
83,821,6550.4795,-0.024190117,72.1,0.0,0.0001532659,5.850371599197388
84,831,6563.432,-0.024190117,72.2,0.0,0.00015340745,5.655306577682495
85,841,6580.5654,-0.024190117,72.34,0.0,0.00015388429,4.5930986404418945
86,851,6591.5127,-0.024190117,72.409996,0.0,0.00015430152,4.129418611526489
87,861,6608.221,-0.020694965,72.54,0.0,0.00015479326,5.632536888122559
88,871,6623.6113,-0.020694965,72.659996,0.0,0.00015499443,4.726176977157593
89,881,6640.1123,-0.020694965,72.79,0.0,0.00015564263,4.385121583938599
90,891,6654.125,-0.020694965,72.9,0.0,0.00015611202,5.635347127914429
91,901,6669.4976,-0.013926659,73.02,0.0,0.00015631318,5.524361848831177
92,911,6686.7046,-0.013926659,73.17,0.0,0.00015657395,4.39147162437439
93,921,6697.791,-0.013926659,73.25,0.0,0.00015713274,5.453373670578003
94,931,6709.0776,-0.013926659,73.33,0.0,0.0001571551,5.681394815444946
95,941,6721.512,-0.013926659,73.42,0.0,0.00015749782,5.75949764251709
96,951,6733.6187,-0.013926659,73.51,0.0,0.00015743077,5.163674354553223
97,961,6743.878,-0.013926659,73.58,0.0,0.0001579225,5.648931980133057
98,971,6756.4385,-0.013926659,73.68,0.0,0.00015833974,5.580010890960693
99,981,6768.534,-0.013926659,73.78,0.0,0.00015901774,6.0186803340911865
100,991,6781.75,-0.013926659,73.89,0.0,0.00015937537,6.37762188911438
101,1001,6792.322,-0.013926659,73.97,0.0,0.00015907735,5.77407169342041
102,1011,6800.019,-0.013926659,74.02,0.0,0.0001590848,5.57403039932251
103,1021,6810.8203,-0.013926659,74.1,0.0,0.00015939772,5.715887069702148
104,1031,6822.1646,-0.013926659,74.18,0.0,0.0001597926,5.608854532241821
105,1041,6830.134,-0.013926659,74.229996,0.0,0.00016020238,5.559328317642212
106,1051,6837.0186,-0.013926659,74.27,0.0,0.00015993416,5.6909706592559814
107,1061,6845.585,-0.013926659,74.33,0.0,0.0001598522,5.644183397293091
108,1071,6855.0454,-0.013926659,74.4,0.0,0.00015965849,3.9161834716796875
109,1081,6865.422,-0.013926659,74.479996,0.0,0.00015930831,3.8675050735473633
110,1091,6875.876,-0.013926659,74.549995,0.0,0.00015935302,3.857228994369507
111,1101,6883.4277,-0.013926659,74.6,0.0,0.0001603812,3.931648015975952
112,1111,6888.959,-0.013926659,74.63,0.0,0.00016026199,3.8235387802124023
113,1121,6896.061,-0.013926659,74.68,0.0,0.00016037375,3.9532253742218018
114,1131,6905.8936,-0.013926659,74.76,0.0,0.00015974045,3.8982107639312744
115,1141,6915.331,-0.013926659,74.83,0.0,0.00016024709,3.9925906658172607
116,1151,6918.8726,-0.013926659,74.84,0.0,0.0001603514,5.737629652023315
117,1161,6927.7207,-0.013926659,74.909996,0.0,0.00016022474,5.59842324256897
118,1171,6937.553,-0.013926659,74.99,0.0,0.00016026199,6.055814504623413
119,1181,6945.8877,-0.013926659,75.049995,0.0,0.00016062707,5.794991493225098
120,1191,6952.848,-0.013926659,75.1,0.0,0.00016066432,5.686604976654053
121,1201,6958.2783,-0.013926659,75.13,0.0,0.0001609996,5.599722623825073
122,1211,6964.355,-0.013926659,75.17,0.0,0.00016167015,5.729530096054077
123,1221,6971.448,-0.013926659,75.22,0.0,0.00016201288,5.662005662918091
124,1231,6978.0415,-0.011937794,75.259995,0.0,0.00016186386,5.676247835159302
125,1241,6986.914,-0.011937794,75.33,0.0,0.0001624003,5.7102155685424805
126,1251,6996.7007,-0.011937794,75.409996,0.0,0.00016281754,5.700683832168579
127,1261,7006.463,-0.011937794,75.49,0.0,0.00016273558,5.705199241638184
128,1271,7011.2017,-0.011937794,75.509995,0.0,0.00016269833,5.674703598022461
129,1281,7016.5894,-0.011937794,75.54,0.0,0.00016261637,5.603761911392212
130,1291,7023.6455,-0.011937794,75.59,0.0,0.00016305596,5.624402284622192
131,1301,7029.804,-0.011937794,75.63,0.0,0.00016412884,5.769469499588013
132,1311,7033.9404,-0.011937794,75.65,0.0,0.00016418844,5.699612379074097
133,1321,7038.2764,-0.011937794,75.67,0.0,0.00016533583,5.788198709487915
134,1331,7042.3438,-0.011937794,75.689995,0.0,0.00016536564,6.147511005401611
135,1341,7046.443,-0.011937794,75.71,0.0,0.0001654923,5.879065036773682
136,1351,7054.8423,-0.011937794,75.78,0.0,0.00016582757,5.583376407623291
137,1361,7059.8594,-0.011937794,75.81,0.0,0.00016596168,5.9593346118927
138,1371,7064.494,-0.011937794,75.84,0.0,0.00016634166,5.613295555114746
139,1381,7069.1777,-0.011937794,75.869995,0.0,0.0001669079,5.662838697433472
140,1391,7074.52,-0.011937794,75.909996,0.0,0.00016741455,5.757107257843018
141,1401,7079.0767,-0.011937794,75.939995,0.0,0.00016728044,5.655451774597168
142,1411,7085.8057,-0.011937794,75.99,0.0,0.00016753376,5.60271954536438
143,1421,7090.9985,-0.011937794,76.03,0.0,0.0001680702,5.669809579849243
144,1431,7095.962,-0.011937794,76.07,0.0,0.0001681,5.374056100845337
145,1441,7102.4263,-0.011937794,76.119995,0.0,0.00016840547,5.3388144969940186
146,1451,7107.7793,-0.011937794,76.159996,0.0,0.00016849488,5.607279062271118
147,1461,7113.137,-0.011937794,76.2,0.0,0.0001686588,6.419148683547974
148,1471,7115.739,-0.011937794,76.21,0.0,0.00016900152,6.196291446685791
149,1481,7118.0557,-0.011937794,76.22,0.0,0.00016862899,4.001629590988159
150,1491,7120.3413,-0.011937794,76.229996,0.0,0.00016845763,5.3510353565216064
151,1501,7124.5664,-0.011937794,76.259995,0.0,0.00016862899,5.659251928329468
152,1511,7130.69,-0.011937794,76.31,0.0,0.00016856939,5.82117772102356
153,1521,7134.479,-0.011937794,76.33,0.0,0.00016869605,6.721043825149536
154,1531,7136.98,-0.009153299,76.34,0.0,0.00016905367,6.206774711608887
155,1541,7142.3247,-0.009153299,76.38,0.0,0.00016893446,6.020465850830078
156,1551,7148.623,-0.009153299,76.43,0.0,0.00016894937,5.902497291564941
157,1561,7151.1514,-0.009153299,76.439995,0.0,0.00016841292,6.753875017166138
158,1571,7155.469,-0.009153299,76.47,0.0,0.00016824156,6.050638914108276
159,1581,7158.731,-0.009153299,76.49,0.0,0.00016773492,5.979404926300049
160,1591,7164.0386,-0.009153299,76.53,0.0,0.0001680553,5.957267999649048
161,1601,7168.1377,-0.009153299,76.56,0.0,0.00016790628,6.029754877090454
162,1611,7171.653,-0.009153299,76.58,0.0,0.00016809255,6.269385099411011
163,1621,7176.4727,-0.009153299,76.619995,0.0,0.00016782433,5.986690998077393
164,1631,7180.494,-0.009153299,76.65,0.0,0.00016792864,6.079906463623047
165,1641,7181.821,-0.009153299,76.65,0.0,0.00016812235,5.93734884262085
166,1651,7183.1543,-0.009153299,76.65,0.0,0.00016828626,4.0560688972473145
167,1661,7185.54,-0.009153299,76.659996,0.0,0.0001688078,3.9855151176452637
168,1671,7188.6387,-0.009153299,76.68,0.0,0.00016893446,4.107722997665405
169,1681,7190.8926,-0.009153299,76.689995,0.0,0.00016838312,4.066876411437988
170,1691,7192.1523,-0.009153299,76.689995,0.0,0.00016837567,5.636497974395752
171,1701,7194.3896,-0.009153299,76.7,0.0,0.00016844273,6.071648120880127
172,1711,7198.2305,-0.009153299,76.729996,0.0,0.00016856194,5.967169284820557
173,1721,7199.5933,-0.009153299,76.729996,0.0,0.00016904622,6.027393102645874
174,1731,7201.6455,-0.009153299,76.74,0.0,0.0001688227,5.896930932998657
175,1741,7203.6875,-0.009153299,76.75,0.0,0.00016891211,6.163817405700684
176,1751,7207.002,-0.009153299,76.77,0.0,0.00016877055,5.8631346225738525
177,1761,7208.9897,-0.009153299,76.78,0.0,0.00016892701,5.853383541107178
178,1771,7211.3247,-0.009153299,76.79,0.0,0.00016902387,6.365553140640259
179,1781,7215.33,-0.009153299,76.82,0.0,0.00016895682,5.800882577896118
180,1791,7221.1904,-0.009153299,76.869995,0.0,0.00016927719,5.920047998428345
181,1801,7224.248,-0.009153299,76.89,0.0,0.00016921014,5.691259384155273
182,1811,7227.298,-0.009153299,76.909996,0.0,0.00016920269,5.8392791748046875
183,1821,7229.3696,-0.009153299,76.92,0.0,0.00016908348,6.107243061065674
184,1831,7231.5073,-0.009153299,76.93,0.0,0.00016893446,5.800281047821045
185,1841,7236.2793,-0.009153299,76.97,0.0,0.00016891211,5.7385945320129395
186,1851,7237.531,-0.008613102,76.97,0.0,0.00016878545,6.016944646835327
187,1861,7239.374,-0.008613102,76.979996,0.0,0.00016861409,4.3921427726745605
188,1871,7243.974,-0.008613102,77.02,0.0,0.00016909093,4.00016188621521
189,1881,7246.0664,-0.008613102,77.03,0.0,0.00016828626,4.0168726444244385
190,1891,7247.9707,-0.008613102,77.04,0.0,0.00016795844,5.788363456726074
191,1901,7249.134,-0.008613102,77.04,0.0,0.00016766042,5.9264936447143555
192,1911,7250.138,-0.008613102,77.04,0.0,0.00016786158,5.401569843292236
193,1921,7251.041,-0.008613102,77.04,0.0,0.00016797334,5.9493255615234375
194,1931,7252.9434,-0.008613102,77.049995,0.0,0.00016766787,5.9987969398498535
195,1941,7254.6426,-0.008613102,77.06,0.0,0.00016698986,6.0606560707092285
196,1951,7257.491,-0.008613102,77.08,0.0,0.00016711652,6.05055832862854
197,1961,7258.4155,-0.008613102,77.08,0.0,0.00016707927,6.406644105911255
198,1971,7260.34,-0.008613102,77.09,0.0,0.00016702712,6.045583248138428
199,1981,7263.1313,-0.008613102,77.11,0.0,0.00016710907,6.010826826095581
200,1991,7264.8677,-0.008613102,77.119995,0.0,0.0001667887,6.009495973587036
201,2001,7266.616,-0.008613102,77.13,0.0,0.0001668483,5.91244101524353
202,2011,7270.185,-0.008613102,77.159996,0.0,0.00016691536,5.965058088302612
203,2021,7271.1787,-0.008613102,77.159996,0.0,0.00016684085,5.94594144821167
204,2031,7272.155,-0.008613102,77.159996,0.0,0.0001668632,5.912571668624878
205,2041,7275.474,-0.008613102,77.189995,0.0,0.00016724318,5.938931703567505
206,2051,7276.3975,-0.008613102,77.189995,0.0,0.00016724318,5.883741140365601
207,2061,7278.2354,-0.008613102,77.2,0.0,0.00016780198,5.887924909591675
208,2071,7279.968,-0.008613102,77.21,0.0,0.00016753376,5.901635646820068
209,2081,7281.6387,-0.008613102,77.22,0.0,0.00016771257,5.896409749984741
210,2091,7282.4785,-0.008613102,77.22,0.0,0.0001681149,5.9113852977752686
211,2101,7285.0957,-0.008613102,77.24,0.0,0.00016819686,5.999539136886597
212,2111,7286.889,-0.008613102,77.25,0.0,0.00016812235,6.0882041454315186
213,2121,7289.521,-0.008613102,77.27,0.0,0.00016779453,6.021378040313721
214,2131,7291.2144,-0.008613102,77.28,0.0,0.00016815215,5.918163299560547
215,2141,7292.728,-0.008613102,77.29,0.0,0.00016821921,5.884066581726074
216,2151,7295.3306,-0.008613102,77.31,0.0,0.00016864389,5.912022113800049
217,2161,7296.0615,-0.008613102,77.31,0.0,0.00016841292,6.364386081695557
218,2171,7296.8477,-0.008613102,77.31,0.0,0.00016856194,6.139971733093262
