loop,iteration,qd_score,max_fitness,coverage,time
1,1,91.38718,-0.12298663,1.23,1.915820598602295
2,11,484.1448,-0.10388941,6.45,0.7682094573974609
3,21,796.12195,-0.081210725,10.5,0.7941608428955078
4,31,1068.1802,-0.081210725,13.959999,0.7716374397277832
5,41,1316.1354,-0.07754871,17.019999,0.7627832889556885
6,51,1545.696,-0.050354447,19.849998,0.7659125328063965
7,61,1733.9655,-0.050354447,22.1,0.7705228328704834
8,71,1921.1113,-0.050354447,24.32,0.7859241962432861
9,81,2110.1387,-0.050354447,26.549997,0.7903633117675781
10,91,2284.7974,-0.050354447,28.599998,0.7791733741760254
11,101,2431.9634,-0.050354447,30.269999,0.7782871723175049
12,111,2588.8555,-0.040339153,32.06,0.7782320976257324
13,121,2731.7705,-0.040339153,33.67,0.80727219581604
14,131,2874.1152,-0.040339153,35.27,0.7828812599182129
15,141,3016.0952,-0.040339153,36.87,0.7841191291809082
16,151,3142.8628,-0.040339153,38.28,0.7715716361999512
17,161,3272.0728,-0.040339153,39.71,0.7670636177062988
18,171,3410.8743,-0.040339153,41.25,0.7681560516357422
19,181,3514.2832,-0.03430713,42.379997,0.8048760890960693
20,191,3622.2007,-0.03430713,43.53,0.7743058204650879
21,201,3729.708,-0.03430713,44.68,0.7748768329620361
22,211,3834.018,-0.03430713,45.8,0.768700122833252
23,221,3940.2354,-0.03430713,46.949997,0.7939345836639404
24,231,4048.7983,-0.03430713,48.11,0.7854599952697754
25,241,4142.6133,-0.03430713,49.1,0.7724668979644775
26,251,4229.0522,-0.03430713,50.0,0.7839760780334473
27,261,4305.6973,-0.03430713,50.78,0.7792847156524658
28,271,4391.964,-0.03430713,51.65,0.7736165523529053
29,281,4474.7725,-0.027149497,52.489998,1.1206793785095215
30,291,4549.682,-0.027149497,53.249996,0.7771096229553223
31,301,4634.997,-0.027149497,54.109997,0.7790758609771729
32,311,4715.5957,-0.027149497,54.93,0.7790088653564453
33,321,4792.066,-0.027149497,55.71,0.8064169883728027
34,331,4863.2275,-0.027149497,56.42,0.8022966384887695
35,341,4938.983,-0.027149497,57.199997,0.8197438716888428
36,351,5006.3623,-0.027149497,57.87,0.9218015670776367
37,361,5083.1147,-0.027149497,58.66,0.7693321704864502
38,371,5155.8735,-0.027149497,59.399998,0.7724943161010742
39,381,5222.7817,-0.027149497,60.069996,0.8520054817199707
40,391,5271.811,-0.027149497,60.539997,0.7721245288848877
41,401,5334.5347,-0.027149497,61.17,0.775277853012085
42,411,5395.7407,0.0,61.769997,0.7749214172363281
43,421,5451.881,0.0,62.32,0.8004577159881592
44,431,5520.2734,0.0,63.0,0.7760789394378662
45,441,5576.5796,0.0,63.549995,0.7820444107055664
46,451,5634.4316,0.0,64.1,0.7822644710540771
47,461,5679.4062,0.0,64.53,0.7744576930999756
48,471,5725.8867,0.0,64.97,0.77890944480896
49,481,5769.4326,0.0,65.380005,0.7859017848968506
50,491,5811.5186,0.0,65.76,0.7787580490112305
51,501,5849.4395,0.0,66.1,0.7925944328308105
52,511,5877.86,0.0,66.34,0.794034481048584
53,521,5910.4575,0.0,66.63,0.7788317203521729
54,531,5945.762,0.0,66.939995,0.7762660980224609
55,541,5974.1973,0.0,67.17999,0.7694461345672607
56,551,6013.0957,0.0,67.53999,0.7768299579620361
57,561,6042.275,0.0,67.78999,0.8380811214447021
58,571,6069.681,0.0,68.02,0.7828173637390137
59,581,6100.95,0.0,68.31,0.7778472900390625
60,591,6134.7974,0.0,68.619995,0.8084077835083008
61,601,6158.883,0.0,68.82,0.7873876094818115
62,611,6181.7866,0.0,69.009995,0.9758255481719971
63,621,6214.684,0.0,69.31,0.8425498008728027
64,631,6244.6157,0.0,69.58,0.7717776298522949
65,641,6265.4697,0.0,69.75,0.7790887355804443
