loop,iteration,qd_score,max_fitness,coverage,time
1,1,85.66262,-0.12261717,1.15,0.9094536304473877
2,11,422.15778,-0.110700235,5.6,0.0003459453582763672
3,21,690.7744,-0.094325766,9.0199995,0.0003161430358886719
4,31,897.5727,-0.093423195,11.599999,0.0003337860107421875
5,41,1077.5049,-0.09031447,13.74,0.0003311634063720703
6,51,1244.534,-0.08189445,15.75,0.0003848075866699219
7,61,1377.58,-0.0729368,17.31,0.0003154277801513672
8,71,1519.5105,-0.071743324,18.96,0.00033974647521972656
9,81,1652.7467,-0.0724034,20.5,0.00033664703369140625
10,91,1785.4714,-0.04743606,22.039999,0.0003306865692138672
