loop,iteration,std_fitness,std_std_fitness,std_bd,std_std_bd
88,871,-31166.848,331.49939162683273,-23376.617,599.4120360558004
89,881,-31387.617,336.3346940171354,-23556.598,606.1120971844728
90,891,-31546.23,310.8198391605012,-23688.508,587.1902285990808
91,901,-31671.805,282.97855085896543,-23791.69,570.5705464767705
92,911,-31811.754,285.51638081385187,-23890.443,573.5059865684398
93,921,-31937.904,279.1044866027058,-24004.492,572.1826944316292
94,931,-32052.314,259.6019342947966,-24093.035,558.8105009526573
95,941,-32120.07,252.4859352507385,-24149.627,546.1991742159993
96,951,-32248.805,247.92994378654632,-24232.842,540.7775060238363
97,961,-32336.486,257.257174517952,-24299.098,552.1643822509379
98,971,-32431.137,238.98255290962106,-24326.555,542.4461123486466
99,981,-32501.336,217.04111069620018,-24380.684,525.8565526622637
100,991,-32579.02,200.54135705933504,-24429.422,517.8336786454123
101,1001,-16061.889,403.1824815415468,-12670.243,484.45582994754005
102,1011,-19643.318,485.2134826887637,-15562.31,551.348795471759
103,1021,-21808.545,475.28797598576006,-17287.242,543.8403899680122
104,1031,-23321.598,513.8550602955665,-18533.383,589.2390545267684
105,1041,-24333.762,543.5686031001417,-19376.275,615.1217229405571
106,1051,-25129.768,536.1352656890242,-20024.611,612.7036638446352
107,1061,-25673.732,519.8447443383069,-20515.488,602.5394874497104
108,1071,-26060.525,505.70898830809847,-20854.568,585.5535448700138
109,1081,-26439.47,494.4182247715395,-21170.732,575.6426137863671
110,1091,-26784.332,495.54908163975034,-21469.05,582.0064579930358
111,1101,-27090.885,475.1960752061827,-21728.59,564.9808587299223
112,1111,-27324.992,458.66602045034875,-21953.574,540.4852921096011
113,1121,-27544.613,464.5206766324194,-22125.207,536.0671903262129
114,1131,-27730.027,456.58762602532266,-22279.645,524.8449090463196
115,1141,-27926.104,455.1181578673383,-22449.031,529.4741942206442
116,1151,-28101.715,446.35975606526233,-22588.887,520.6666271911033
117,1161,-28260.174,433.8723115074305,-22722.445,508.81180782234156
118,1171,-28443.16,421.29642705078766,-22823.37,501.3564431563637
119,1181,-28586.992,402.0318991965684,-22898.309,482.6729207509375
120,1191,-28706.574,386.78338495007796,-23010.91,473.2962515936078
121,1201,-28860.701,374.44088828684266,-23061.152,469.7340076783879
122,1211,-28996.928,366.08559232179636,-23148.238,464.4697357232231
123,1221,-29093.576,359.2676952459824,-23235.367,457.9367879681202
124,1231,-29195.195,361.5216248882484,-23306.277,459.2374706805178
125,1241,-29289.867,350.134393117614,-23372.133,457.57868870365786
126,1251,-15007.568,592.708010520391,-12166.543,557.4919337426866
127,1261,-17971.89,596.0808275647192,-14634.753,566.3278601420209
128,1271,-19861.564,602.1463212553573,-16251.324,575.5919470631948
129,1281,-21110.701,578.3173453400816,-17302.473,569.3534984546593
130,1291,-21941.812,555.3444872875215,-18035.13,554.7601696385933
131,1301,-22604.145,530.6486604502077,-18620.465,540.7291788942042
132,1311,-23090.584,540.4085195125621,-19034.613,527.2546784063285
133,1321,-23402.238,584.737356908347,-19308.633,560.7472872393064
134,1331,-23774.578,621.8797443708863,-19623.86,588.8685186139943
135,1341,-24094.438,598.2356724360723,-19899.152,564.1701249123355
136,1351,-24345.178,587.2513313032509,-20114.482,553.6920646592647
137,1361,-24620.664,572.392770544702,-20336.562,544.2447558856582
138,1371,-24884.043,553.1443351021509,-20549.98,532.6852940652295
139,1381,-25074.834,537.6276956841409,-20725.91,516.0726440881753
140,1391,-25245.7,535.5975469668996,-20901.422,512.219377688662
141,1401,-25390.6,520.7998051265379,-21042.523,506.7866894016064
142,1411,-25539.91,517.8206636973853,-21165.154,506.3521449110298
143,1421,-25651.148,530.3445860598935,-21270.504,518.9106296567842
144,1431,-25805.098,520.6346207282028,-21392.64,516.0787133132304
145,1441,-25946.176,532.145239623394,-21504.504,522.131386054737
146,1451,-26023.107,544.4991950692308,-21579.52,531.1057228143565
147,1461,-26135.451,534.8113033157013,-21670.812,519.2928430235097
148,1471,-26212.787,543.5344532936243,-21750.625,519.1116820739066
149,1481,-26335.033,532.7197571986987,-21839.25,512.3697432622655
150,1491,-26457.318,529.9083612434885,-21942.777,508.922030574822
151,1501,-13492.663,569.9720433208633,-11234.01,535.4451168149354
152,1511,-16297.621,511.0714402793409,-13552.87,506.4036970319239
153,1521,-18054.406,517.4738269355848,-15056.872,535.2382476420759
154,1531,-19110.908,533.423911587248,-15984.531,548.4856228857783
155,1541,-19846.316,513.8085329513314,-16638.988,538.2779218513797
156,1551,-20462.754,518.7741647570357,-17193.45,553.4357351583292
157,1561,-20905.484,505.58050303689555,-17591.533,551.2865763671745
158,1571,-21323.59,485.87233488783824,-17953.363,538.2315955031249
159,1581,-21693.05,498.7621040670185,-18280.406,544.6221703183223
160,1591,-22023.129,502.6173097773699,-18559.828,556.7209443146892
161,1601,-22237.438,483.7570886948943,-18766.309,541.2493441007017
162,1611,-22466.184,483.5129594451844,-18984.902,545.7782586906153
163,1621,-22758.266,493.18462258322694,-19221.648,556.4385580155282
164,1631,-22938.238,496.2329210926661,-19384.764,556.7819372226791
165,1641,-23083.215,479.9629540943339,-19521.79,544.2497462142173
166,1651,-23270.416,474.47818108401964,-19695.25,545.9392702167529
167,1661,-23446.266,472.87187261015947,-19836.66,543.853624336916
168,1671,-23617.148,471.0924912186997,-19986.285,537.0668252404348
169,1681,-23761.188,454.2079716128283,-20112.793,525.4444318093404
170,1691,-23908.213,445.54731442781735,-20233.668,522.377599206705
171,1701,-24051.92,447.94524858040427,-20364.941,532.0977672586127
172,1711,-24179.455,439.16446444155713,-20477.832,521.3930565645834
173,1721,-24281.477,455.1721769170872,-20556.096,535.4338547994886
174,1731,-24380.418,442.1815624575952,-20642.982,522.6472000189043
175,1741,-24530.922,425.41416090515787,-20778.12,516.6143180049885
176,1751,-12449.876,534.3557868882492,-10526.852,558.3845183054417
177,1761,-15210.516,593.8598224153573,-12877.58,615.4066827195168
178,1771,-16743.895,603.550771858474,-14138.245,628.7376255523445
179,1781,-17728.176,613.5576573752136,-14992.282,644.224742765318
180,1791,-18484.184,616.5834625461172,-15639.756,653.2161243786314
181,1801,-19106.432,643.9619680437663,-16183.234,676.8365605337815
182,1811,-19561.35,627.856337267818,-16571.283,663.4471043287172
183,1821,-19942.475,616.548451861036,-16893.578,656.3570611151827
184,1831,-20271.0,601.7326032797627,-17180.982,640.7035803435467
185,1841,-20498.441,607.6784289995495,-17418.611,646.5059543714655
186,1851,-20760.018,598.8973654594248,-17636.3,636.7927054109838
187,1861,-20977.21,611.1361815416926,-17830.629,642.621843874795
188,1871,-21218.52,600.2849882905954,-18032.836,629.7302502524715
189,1881,-21409.057,611.5363796516444,-18204.098,640.9493595339967
190,1891,-21579.406,601.3783147558275,-18344.469,634.2440399382559
191,1901,-21770.879,608.3957076467249,-18477.242,636.5379341988662
192,1911,-21927.258,598.4981462258339,-18588.2,628.4767555380228
193,1921,-22106.287,577.9468268163077,-18725.375,610.6941586098883
194,1931,-22261.088,585.6198433614074,-18838.842,617.8046250142198
195,1941,-22399.48,588.5015852778656,-18936.18,621.1649465774445
196,1951,-22541.582,597.9251622999648,-19013.871,629.6682252394191
197,1961,-22656.07,602.8272254756249,-19093.045,629.0889744611331
198,1971,-22779.496,613.3215265934829,-19191.719,642.4195102798795
199,1981,-22902.123,613.9458460654652,-19280.904,640.8321975509657
200,1991,-23021.586,611.2781634086392,-19369.928,638.82728496394
201,2001,-11492.719,572.5899636998188,-9879.961,574.1898183382916
202,2011,-14338.816,669.9059566812643,-12353.021,688.205435290248
203,2021,-15777.265,707.8518910033648,-13645.222,730.5879749356402
204,2031,-16652.14,683.9083157446181,-14442.107,704.4339864597673
205,2041,-17388.69,697.8909339050052,-15047.082,721.8577419387844
206,2051,-17877.68,711.1097047988026,-15462.777,730.8849386837849
207,2061,-18242.393,689.3957309593378,-15810.012,708.2967251203697
208,2071,-18533.535,677.6720468964313,-16075.951,695.5798565619907
209,2081,-18852.305,685.6761121685944,-16379.217,705.1606448527881
210,2091,-19129.883,691.3883236498575,-16636.68,704.697916468156
211,2101,-19374.473,704.9438462117679,-16814.473,720.2232629564254
212,2111,-19639.818,717.1347411911936,-17019.457,731.5158032420077
213,2121,-19860.08,712.0914899877406,-17181.904,729.0452014041375
214,2131,-20046.68,710.9594584803269,-17334.172,722.955029623945
215,2141,-20213.307,697.3223620927696,-17457.59,713.4267694996032
216,2151,-20351.973,700.626691958679,-17592.965,716.2111594792693
217,2161,-20550.29,707.4189093929009,-17718.676,726.7597971845722
218,2171,-20704.83,702.8605931085914,-17849.758,718.9449769156472
219,2181,-20822.867,697.373934591019,-17964.523,717.2984271786459
220,2191,-20959.635,685.1377736763897,-18067.557,704.2819173539528
221,2201,-21096.215,686.7328134765073,-18179.348,705.829257526096
222,2211,-21188.066,679.2892140160628,-18305.664,694.4017645010423
223,2221,-21355.438,693.112624032372,-18432.734,704.015779025726
224,2231,-21469.805,682.6948837196304,-18547.402,695.4612882561904
225,2241,-21597.195,682.102441092421,-18630.879,695.1812780244887
226,2251,-10792.619,450.0448506206465,-9359.102,476.9346866987764
227,2261,-13312.403,536.2514599821993,-11589.32,565.4752937253404
228,2271,-14931.612,558.951026796946,-12914.425,583.582284143513
229,2281,-15887.548,565.6677056862624,-13756.637,585.8453711661468
230,2291,-16518.486,576.1504216776723,-14317.05,581.6496238133055
231,2301,-17089.195,611.098233227818,-14830.752,611.0968567017834
232,2311,-17493.748,610.5077297337352,-15197.861,604.1939484632729
233,2321,-17870.781,626.8453468942392,-15521.818,605.0602268105218
234,2331,-18145.93,633.0695623485301,-15781.54,607.1030273116418
235,2341,-18411.66,617.4620640988397,-16014.756,596.7083278649965
236,2351,-18640.352,635.8903547733997,-16208.003,614.0047053039254
237,2361,-18901.291,654.1960227978769,-16443.434,627.1447014864748
238,2371,-19166.562,650.078451445793,-16674.29,624.1977775649635
239,2381,-19352.383,657.728950931431,-16838.004,622.7632312565022
240,2391,-19516.225,661.3949610928111,-16988.69,620.5891127019232
241,2401,-19671.719,674.2323416364425,-17131.758,629.583850958266
242,2411,-19814.402,678.8368263889633,-17256.379,634.7468017017179
243,2421,-19959.32,681.444885611331,-17372.307,629.7450687070124
244,2431,-20100.89,696.5955674272991,-17486.375,637.2088302337311
245,2441,-20246.78,701.6448083126954,-17610.5,641.4158405332998
246,2451,-20395.684,704.1489643561516,-17752.129,645.0198824397902
247,2461,-20482.049,720.1863840707897,-17836.18,647.4874172064191
248,2471,-20581.775,722.6106849175704,-17920.367,645.3650020749494
249,2481,-20701.2,729.7781009100225,-18027.354,646.8274104044759
250,2491,-20795.375,733.2301639777236,-18109.361,646.191222610582
251,2501,-10517.387,428.1760775095217,-9112.582,420.3245417213228
252,2511,-13103.215,504.22893272246864,-11374.52,497.04275513537067
253,2521,-14541.242,484.22169940662485,-12658.917,479.3241248840285
254,2531,-15429.169,468.68969795488374,-13446.617,469.29617660049183
255,2541,-16065.258,439.06878512916387,-14010.861,448.3288628854495
256,2551,-16546.895,448.2648808084785,-14444.111,452.28866782133707
257,2561,-16992.164,466.46137391797,-14844.885,460.596479532964
258,2571,-17336.945,427.0487058860617,-15154.684,430.5571962178311
259,2581,-17666.27,419.5522749476643,-15423.918,426.2530176909484
260,2591,-17953.219,419.716715141535,-15653.652,423.4764957328325
261,2601,-18188.777,411.7663218933766,-15830.786,411.59162879660215
262,2611,-18428.934,414.55055649529726,-16025.291,408.9614892561889
263,2621,-18625.191,409.47672566699123,-16186.92,398.8770922144313
264,2631,-18799.355,409.2827473096814,-16314.59,392.28463148178537
265,2641,-18980.715,423.7250703489709,-16460.225,400.43694472683194
266,2651,-19135.465,439.0932630833682,-16579.709,408.399386577698
267,2661,-19272.137,442.9961712726644,-16698.398,414.03811366008387
268,2671,-19448.21,454.0638114434578,-16846.137,421.14214472047394
269,2681,-19581.984,461.4985304279954,-16959.797,426.3741292449151
270,2691,-19704.096,469.64370099810816,-17063.492,433.47829196922925
271,2701,-19847.996,480.4660671449754,-17186.248,440.97611797329864
272,2711,-19958.365,479.5993685373659,-17278.256,434.33926127146293
273,2721,-20060.8,487.78100638684174,-17372.66,436.8992461229473
274,2731,-20163.951,495.3996230868979,-17443.902,446.0359461951018
275,2741,-20304.475,507.95450511454277,-17567.82,459.03251460366107
276,2751,-9977.448,279.6904591769981,-8769.385,341.105824915729
277,2761,-12309.939,348.46321565835296,-10900.285,439.5296564289605
278,2771,-13728.016,343.4898778564512,-12113.664,456.4585744042938
279,2781,-14532.503,311.66332529163566,-12842.189,440.90205710774393
280,2791,-15103.303,294.140520555057,-13410.516,444.283215332022
281,2801,-15580.682,266.6982074923639,-13855.823,432.4759481216965
282,2811,-15982.454,262.1194887460675,-14233.092,439.14971700840243
283,2821,-16278.037,270.46963686994553,-14454.373,440.75056633474685
284,2831,-16567.02,256.8672931974014,-14713.755,439.23878556867004
285,2841,-16803.152,256.54817979974115,-14913.98,434.5307890151859
286,2851,-17035.582,246.85242129612612,-15139.742,439.9851884564299
287,2861,-17257.863,244.99763730403637,-15297.125,436.53850583351743
288,2871,-17434.553,256.79533114556517,-15468.092,448.39214442744174
289,2881,-17619.746,259.3478990098058,-15598.684,447.02414677911963
290,2891,-17794.842,261.7229805113791,-15751.496,443.6608978909008
291,2901,-17980.38,247.0199300280034,-15928.998,438.2732895044367
292,2911,-18129.285,249.9375356263234,-16044.203,439.8628165953561
293,2921,-18248.291,243.56693316014736,-16162.087,440.496078695191
294,2931,-18395.953,238.83912397846373,-16287.762,437.7188113351306
295,2941,-18514.844,247.74125045409758,-16380.844,441.0811294917975
296,2951,-18645.504,243.0078665431217,-16490.576,438.77754198518346
297,2961,-18760.053,252.6841688665119,-16572.133,445.6942445746407
298,2971,-18887.352,246.027123303428,-16680.387,443.3824194558915
299,2981,-19017.125,257.7804899433622,-16756.65,443.9942309767545
300,2991,-19145.387,259.09925142663,-16845.105,444.1438250679619
