loop,iteration,std_fitness,std_std_fitness,std_bd,std_std_bd
114,1131,-31570.703,940.8598808511293,-23351.623,1264.874464592119
115,1141,-31620.334,935.661007751119,-23382.99,1266.144087031962
116,1151,-31686.682,927.2308707432046,-23429.191,1263.6716128050666
117,1161,-31728.223,918.5196429118755,-23468.535,1264.4360990905952
118,1171,-31762.23,908.9618073927192,-23509.361,1260.4443328567272
119,1181,-31792.232,906.948291776196,-23548.963,1266.1307473572226
120,1191,-31832.793,907.6380103393645,-23575.926,1269.3342549283707
121,1201,-31855.078,899.2567397375682,-23612.16,1268.3246531376103
122,1211,-31901.44,895.5126846527634,-23643.865,1267.1909976145507
123,1221,-31926.525,885.9888849428311,-23681.834,1262.075076097678
124,1231,-31951.855,879.9147586712251,-23713.273,1254.619283546941
125,1241,-31973.115,882.5301753921849,-23746.098,1252.3591699836588
126,1251,-12417.299,528.8402503410649,-9510.303,543.2986936242714
127,1261,-26706.777,377.23092718991103,-19933.742,442.2569803100461
128,1271,-28379.652,466.58593185607214,-21056.566,462.22048132985213
129,1281,-29223.943,538.6801552967765,-21693.746,473.2626440920938
130,1291,-29879.547,580.7900871045925,-22035.625,464.7841872170782
131,1301,-30304.305,587.3230839280881,-22283.447,460.4147947325759
132,1311,-30718.574,602.0054067974474,-22465.688,425.3073322800815
133,1321,-30972.965,611.1359967003744,-22620.195,435.1466001974972
134,1331,-31170.402,617.9042007727725,-22772.068,436.5978793546304
135,1341,-31385.5,623.7695392795646,-22923.35,420.8337197015468
136,1351,-31614.629,627.7291120166415,-23054.572,405.9004756089846
137,1361,-31780.125,635.0437369603449,-23165.416,379.1960190522043
138,1371,-31954.98,665.2442280671357,-23213.268,372.7390185845318
139,1381,-32130.178,676.4535324416595,-23273.086,356.3581154948486
140,1391,-32247.879,702.7584089625686,-23374.76,345.4647396531236
141,1401,-32390.027,714.2742130272943,-23503.074,329.10160984267463
142,1411,-32466.908,714.5711920248109,-23622.385,311.578248693326
143,1421,-32556.656,749.3827002742985,-23766.006,313.9996933473658
144,1431,-32614.703,762.078956245191,-23890.934,304.8729589810155
145,1441,-32654.2,771.8826765180319,-23991.863,296.35214431307804
146,1451,-32701.78,786.3968629450155,-24067.193,301.0066893535748
147,1461,-32740.508,786.2328564855077,-24122.975,298.9556951422728
148,1471,-32807.098,806.7314050131922,-24190.887,311.95510972740993
149,1481,-32840.83,820.8189817981553,-24210.137,317.9935352974335
150,1491,-32866.953,834.9680880852877,-24223.78,326.5348844386457
151,1501,-11663.322,852.7486747637668,-9018.723,605.9025494937617
152,1511,-26806.023,1478.8176183300768,-20455.906,712.9051182059504
153,1521,-28194.736,1483.3079702721743,-21486.287,723.5956559530742
154,1531,-28910.941,1483.3504459247663,-22040.658,699.2671315001155
155,1541,-29413.387,1483.6715942729916,-22430.723,704.6541085941676
156,1551,-29786.234,1460.6788218232518,-22718.914,701.8399334416929
157,1561,-30054.508,1469.5615338168582,-22933.068,706.8277712282104
158,1571,-30291.215,1459.0156238863792,-23099.168,708.6379026553965
159,1581,-30526.783,1455.0739808385013,-23238.14,728.1780653212239
160,1591,-30706.652,1448.339891726248,-23370.309,739.7854206302263
161,1601,-30865.139,1440.2507946465985,-23499.273,744.3890145856797
162,1611,-31008.28,1452.9299082443586,-23607.633,750.8655385328059
163,1621,-31134.77,1453.9619602441608,-23710.488,754.2796293010704
164,1631,-31234.84,1457.36817571731,-23790.957,759.8261146019131
165,1641,-31352.117,1441.7501829927394,-23889.008,760.5891041885892
166,1651,-31441.223,1436.3541780617493,-23957.953,768.5971718299771
167,1661,-31534.227,1430.0903903341227,-24024.207,772.2585738804327
168,1671,-31604.105,1438.7171459865212,-24092.227,784.0833281164442
169,1681,-31672.441,1433.1407957444235,-24164.092,781.8918767583143
170,1691,-31736.629,1427.3754525793124,-24214.113,790.8881688064379
171,1701,-31819.21,1431.4717794233466,-24264.71,798.801073491918
172,1711,-31897.84,1424.326211645015,-24322.988,799.2091235116374
173,1721,-31943.648,1427.6628069407147,-24378.893,816.8617254383762
174,1731,-32028.309,1438.4347036893405,-24433.969,823.7735969808692
175,1741,-32073.37,1432.4679501294818,-24477.184,825.4321180617093
176,1751,-13300.047,1211.6945004224456,-10048.498,682.7852104949548
177,1761,-27959.016,2239.261248868868,-21230.81,1030.3668275579528
178,1771,-29291.764,2174.6936795365555,-22151.39,957.9339732371124
179,1781,-30018.488,2147.148333934626,-22648.582,924.3900252155473
180,1791,-30438.727,2112.8162904779383,-22979.5,899.6617994551951
181,1801,-30694.008,2060.620395509528,-23155.598,857.3156972218352
182,1811,-30964.219,1998.7253589342768,-23325.496,807.2559527294923
183,1821,-31141.928,1956.913650017865,-23437.994,773.10865873366
184,1831,-31284.113,1919.8102805172803,-23514.16,752.4343672591253
185,1841,-31456.2,1912.728820083643,-23624.352,743.219351602634
186,1851,-31583.223,1898.0391837543714,-23698.887,723.5153239987656
187,1861,-31665.105,1888.446963998131,-23757.34,713.142585162883
188,1871,-31748.809,1865.1606698267485,-23803.9,697.757721813983
189,1881,-31830.125,1838.6421077800442,-23853.656,677.4485339119421
190,1891,-31912.941,1826.1567152822338,-23900.945,670.7651078979587
191,1901,-31984.104,1819.7547051311735,-23943.676,669.5255030403544
192,1911,-32028.43,1808.3267134473674,-23971.957,659.9582332701358
193,1921,-32072.195,1789.8223670112525,-24002.133,648.9719007992261
194,1931,-32128.195,1762.5398534500835,-24042.746,633.5508746884975
195,1941,-32158.469,1750.5986450465007,-24072.586,626.9502955165112
196,1951,-32194.883,1730.1482368808063,-24099.562,618.5197588017385
197,1961,-32216.697,1718.3993325121614,-24114.676,612.4237906751829
198,1971,-32255.477,1699.2001509508634,-24132.078,611.386863418441
199,1981,-32287.344,1695.7647527333504,-24150.895,611.4352518403235
200,1991,-32303.736,1682.986316671339,-24157.883,608.1961314409695
201,2001,-13811.41,1185.144161297418,-10694.211,613.9416993379745
202,2011,-27368.863,2295.825468866307,-21019.836,997.9375595494135
203,2021,-28641.824,2216.686902847545,-21986.352,895.3561785627882
204,2031,-29303.549,2174.3547999353364,-22486.621,823.236767419774
205,2041,-29758.566,2127.4697471126965,-22836.875,777.7984233912025
206,2051,-30014.297,2088.7341248758867,-23035.355,734.6488345212562
207,2061,-30256.504,2068.2818070952526,-23225.352,709.5815464050912
208,2071,-30461.215,2038.6048748824862,-23380.16,679.3139244309367
209,2081,-30618.398,2013.2089215643373,-23503.336,659.1055116428636
210,2091,-30753.379,2004.6880513688907,-23610.19,651.3319049939432
211,2101,-30851.582,1974.976488978337,-23683.951,628.5801536766498
212,2111,-30968.59,1961.4752250375848,-23757.375,626.7238426900956
213,2121,-31063.812,1949.0279744335724,-23831.586,613.8983628616058
