loop,iteration,std_fitness,std_std_fitness,std_bd,std_std_bd
218,2171,-inf,,-inf,
219,2181,-inf,,-inf,
220,2191,-inf,,-inf,
221,2201,-inf,,-inf,
222,2211,-inf,,-inf,
223,2221,-inf,,-inf,
224,2231,-inf,,-inf,
225,2241,-inf,,-inf,
226,2251,-inf,,-inf,
227,2261,-inf,,-inf,
228,2271,-inf,,-inf,
229,2281,-inf,,-inf,
230,2291,-inf,,-inf,
231,2301,-inf,,-inf,
232,2311,-inf,,-inf,
233,2321,-inf,,-inf,
234,2331,-inf,,-inf,
235,2341,-inf,,-inf,
236,2351,-inf,,-inf,
237,2361,-inf,,-inf,
238,2371,-inf,,-inf,
239,2381,-inf,,-inf,
240,2391,-inf,,-inf,
241,2401,-inf,,-inf,
242,2411,-inf,,-inf,
243,2421,-inf,,-inf,
244,2431,-inf,,-inf,
245,2441,-inf,,-inf,
246,2451,-inf,,-inf,
247,2461,-inf,,-inf,
248,2471,-inf,,-inf,
249,2481,-inf,,-inf,
250,2491,-inf,,-inf,
251,2501,-inf,,-inf,
252,2511,-inf,,-inf,
253,2521,-inf,,-inf,
254,2531,-inf,,-inf,
255,2541,-inf,,-inf,
256,2551,-inf,,-inf,
257,2561,-inf,,-inf,
258,2571,-inf,,-inf,
259,2581,-inf,,-inf,
260,2591,-inf,,-inf,
261,2601,-inf,,-inf,
262,2611,-inf,,-inf,
263,2621,-inf,,-inf,
264,2631,-inf,,-inf,
265,2641,-inf,,-inf,
266,2651,-inf,,-inf,
267,2661,-inf,,-inf,
268,2671,-inf,,-inf,
269,2681,-inf,,-inf,
270,2691,-inf,,-inf,
271,2701,-inf,,-inf,
272,2711,-inf,,-inf,
273,2721,-inf,,-inf,
274,2731,-inf,,-inf,
275,2741,-inf,,-inf,
276,2751,-inf,,-inf,
277,2761,-inf,,-inf,
278,2771,-inf,,-inf,
279,2781,-inf,,-inf,
280,2791,-inf,,-inf,
281,2801,-inf,,-inf,
282,2811,-inf,,-inf,
283,2821,-inf,,-inf,
284,2831,-inf,,-inf,
285,2841,-inf,,-inf,
286,2851,-inf,,-inf,
287,2861,-inf,,-inf,
288,2871,-inf,,-inf,
289,2881,-inf,,-inf,
290,2891,-inf,,-inf,
291,2901,-inf,,-inf,
292,2911,-inf,,-inf,
293,2921,-inf,,-inf,
294,2931,-inf,,-inf,
295,2941,-inf,,-inf,
296,2951,-inf,,-inf,
297,2961,-inf,,-inf,
298,2971,-inf,,-inf,
299,2981,-inf,,-inf,
300,2991,-inf,,-inf,
